"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"P.I.S.S. - Parkway Imperial Special Stout...","Imperial Stout",1.109,1.032,10.18,87.34,37.5
"KBN","Imperial Stout",1.081,1.015,8.77,67.06,50
"Black Bella 2017","Foreign Extra Stout",1.058,1.013,5.91,35.83,36.08
"Sommers Imperial Stout - take 1","Imperial Stout",1.096,1.027,9.06,18.36,50
"Papurah","Russian Imperial Stout",1.128,1.041,11.47,148.67,50
"Irish Stout","Dry Stout",1.055,1.014,5.45,40.2,40.29
"Zax Sorta Irish Stout","Irish Stout",1.05,1.017,4.4,32.36,38.94
"Milk Stout","Sweet Stout",1.06,1.023,4.84,21.24,37.64
"South Street","Imperial Stout",1.092,1.026,9.5,90.6,50
"Sweet Stout 90","Sweet Stout",1.065,1.023,5.54,21.95,37.73
"Theobroma stout","Russian Imperial Stout",1.098,1.027,9.44,95.88,34.22
"Imperial Stout March","Sweet Stout",1.07,1.013,7.5,11.9,39.11
"Simple stout #2","Dry Stout",1.045,1.011,4.46,34.17,32.44
"Rocksteady","Dry Stout",1.062,1.015,6.09,39.85,33.16
"Sweet Chocolate Stout","Sweet Stout",1.062,1.023,5.04,33.35,39.42
"Irish Stout","Irish Stout",1.056,1.014,5.47,27.08,50
"SLB Year 3 Imperial Stout","Russian Imperial Stout",1.105,1.026,10.33,132.61,35.91
"Sam's imperial stout","Imperial Stout",1.081,1.012,9.05,53.82,25.01
"Smoked Vanilla Stout","Foreign Extra Stout",1.065,1.017,6.67,52.21,34.69
"Dark Side (We have cookies)","Russian Imperial Stout",1.081,1.02,8.01,71.54,40
"Stout Wood","Dry Stout",1.045,1.012,4.41,37.84,30.81
"Rip Off","Russian Imperial Stout",1.107,1.018,11.66,85.92,50
"Imperial Maple Stout II","Imperial Stout",1.119,1.024,12.44,67.75,50
"Palpatine Imperial Stout","Imperial Stout",1.081,1.02,7.94,88.46,44.6
"Jouluporter 2016 60 l","Sweet Stout",1.051,1.012,5.07,27.55,35.22
"NossaCerva_Falc„oStout","Foreign Extra Stout",1.087,1.016,9.41,39.45,34.38
"RIS","Imperial Stout",1.102,1.032,9.18,113.83,50
"RIS First Gold","Imperial Stout",24.2664,4.7268,10.99,59.78,50
"Hercule","Russian Imperial Stout",1.082,1.02,8.03,23.39,36.59
"Imperial stout","Imperial Stout",1.111,1.028,10.9,51.83,40.98
"2017-03 Dry Stout","Dry Stout",1.041,1.01,4.09,38.48,35.93
"Oatmeal Stout","Dry Stout",1.071,1.018,6.98,25.17,27.1
"Snotty Snout Stout","Sweet Stout",1.073,1.026,6.09,29.17,30.38
"Juan Valdez Moos Tonight Stout","Sweet Stout",1.071,1.021,6.64,42.82,40
"RIS","Imperial Stout",1.12,1.036,10.96,95.98,50
"Wiregrass Stout","Dry Stout",1.06,1.016,5.8,81.61,50
"Black","Irish Stout",1.046,1.011,4.62,41.01,40.03
"Bourbon Vanilla Stout","Dry Stout",1.044,1.012,4.15,22.85,44.07
"RIS","Imperial Stout",1.1,1.021,10.48,89.92,50
"Call me a cab/cabernet aged imperial stout...","Russian Imperial Stout",1.093,1.022,9.34,7.91,49.56
"Imperial Stout","Imperial Stout",1.073,1.018,7.15,73.38,50
"Milk Stout","Sweet Stout",1.059,1.023,4.8,23.08,37.28
"Not in use","Russian Imperial Stout",1.095,1.024,9.34,65.63,50
"Dark Helmut Stout","Russian Imperial Stout",1.133,1.034,12.96,154.37,50
"Sweet stout","Sweet Stout",1.059,1.02,5.21,11.3,37.21
"Boss Hog","Imperial Stout",1.091,1.028,8.27,63.56,35.63
"BBA Stout","Russian Imperial Stout",1.1,1.022,10.25,86.1,45.16
"The Real Stout - 16L","Imperial Stout",1.101,1.017,10.95,82.29,50
"Russian Imperial Stout","Imperial Stout",1.112,1.037,9.75,106.29,36.87
"I like my stout with coffee and cream #2","Sweet Stout",1.059,1.019,5.26,29.84,46.3
"Bulltofta Black","Dry Stout",1.052,1.016,4.71,38.6,39.15
"Stout","Irish Extra Stout",1.062,1.016,6.13,42.01,31.1
"Irish Oaked Stout","Irish Stout",1.048,1.009,5.1,0.49,15.67
"Wee Irish Dry Stout","Irish Stout",1.035,1.01,3.34,25.17,29.8
"Full English Breakfast","Sweet Stout",1.059,1.021,4.89,35.78,36.51
"Black Lagoon Imperial Stout","Imperial Stout",1.089,1.016,9.61,63.3,40.66
"Double chocolate stout","Dry Stout",1.053,1.018,4.58,27.84,25.22
"Yeti's Little Bro","Imperial Stout",1.078,1.013,8.51,71.45,50
"Christmas Stout","Imperial Stout",1.109,1.04,9.02,74.27,39.05
"Dragon's Milk Mexican Spice Cake","Imperial Stout",1.1,1.027,9.55,40.04,35.78
"Kaffestout","Foreign Extra Stout",1.067,1.018,6.41,60.04,37.38
"Black Squirrel - Sweet Stout","Sweet Stout",1.064,1.022,5.59,21.35,30.61
"The Miller's Toll (PM)","Imperial Stout",1.079,1.015,8.45,81.85,50
"Milk Stout","Sweet Stout",1.07,1.024,6.03,22.94,45.41
"Stout","Sweet Stout",1.052,1.014,4.96,36.4,42.65
"Dry Irish Sout","Irish Stout",1.044,1.011,4.27,40.92,36.3
"Afro-Caribbean Cold War Stout","Russian Imperial Stout",1.093,1.015,10.2,52.23,42.78
"Milk Stout 2016","Sweet Stout",1.056,1.02,4.75,36.51,47.71
"Milk Stout","Sweet Stout",1.057,1.019,4.96,24.38,36.52
"Driptych Imperial Milk Stout","Sweet Stout",1.096,1.032,8.4,8.42,44.23
"Bell's expedition Stout","Russian Imperial Stout",1.11,1.019,11.82,109.61,50
"A Very Good Stout","Dry Stout",1.058,1.01,6.22,19.73,41.67
"Pumpkin Beast","Irish Extra Stout",1.038,1.009,3.76,0,35.91
"Dave Breakfast Stout","Sweet Stout",1.074,1.019,7.24,37.99,41.84
"Chocolate Milk Stout","Sweet Stout",1.062,1.024,5.04,30.67,35.7
"Chocolate Stout","Sweet Stout",1.054,1.019,4.56,33.22,37.85
"Africa St","Imperial Stout",1.115,1.044,9.27,36.57,40
"Marks' Anniversary Ale","Sweet Stout",1.093,1.027,8.69,20.8,43.27
"Guiness Drought - 1833 ed","Irish Stout",1.044,1.011,4.34,40.68,30.38
"Rubus","Foreign Extra Stout",1.078,1.019,7.73,39.18,50
"Bourbon Aged Stout","Russian Imperial Stout",1.101,1.025,9.97,60.62,37.9
"Russian Impy Bourbon Stout 17 litre","Russian Imperial Stout",1.098,1.018,10.54,78.2,50
"Nissens Kveldskos","Foreign Extra Stout",1.073,1.017,7.37,46.58,31.51
"The Cure from Cork","Irish Stout",1.038,1.009,3.79,33.64,32.77
"Cafe au Lait Stout","Imperial Stout",1.083,1.02,8.25,24.46,39.69
"Dragonish Milk Stout","Imperial Stout",1.113,1.019,12.28,59.77,33.53
"Martini Dark","Sweet Stout",1.054,1.013,5.3,31.41,36.13
"Jeck m¯rk jÊkel","Foreign Extra Stout",1.062,1.013,6.48,57.74,38.22
"Bourbon Stout","Imperial Stout",1.07,1.018,6.91,89.36,50
"Imperial stout oat 1-1","Russian Imperial Stout",1.088,1.026,8.05,0,33.58
"Imperial Stout","Imperial Stout",1.089,1.02,9.05,99.34,50
"Larsen Bier","Foreign Extra Stout",1.066,1.017,6.43,54.47,30.24
"Julebrygg 16","Sweet Stout",1.073,1.016,7.45,34.32,41.39
"Mumbai Milk Stout","Sweet Stout",1.07,1.026,5.77,31.44,33.87
"Ris","Russian Imperial Stout",1.112,1.026,11.32,40.59,47.16
"Imperial stout (2011 HBT category winner)...","Imperial Stout",1.102,1.017,11.07,111.56,47.9
"Dry stout Mississippi","Dry Stout",1.043,1.01,4.34,32.46,25.86
"Russian Imperial Stout 11/2015","Russian Imperial Stout",1.091,1.025,8.68,85.1,38.94
"Sweet Stout","Sweet Stout",1.059,1.015,5.79,35.26,31.66
"Basic Stout","Dry Stout",1.047,1.012,4.68,46.05,38.58
"Dear Ol' Shane 1.0","Sweet Stout",1.055,1.02,4.5,34.49,31.41
"Pineapple Lumps Milk Stout","Sweet Stout",1.066,1.022,5.69,26.91,41.62
"Stout com Avel„s","Russian Imperial Stout",1.08,1.015,8.55,67.63,44.14
"Little Teapot","Sweet Stout",1.059,1.023,4.73,28.85,32.31
"White Girl Pumpkin Spice Latte","Sweet Stout",1.06,1.021,5.23,32.74,32.5
"Russian Imperial Stout","Imperial Stout",1.114,1.029,11.17,97.89,50
"Scholarly Pursuit","Imperial Stout",1.081,1.014,8.75,73.18,36.03
"We Made a Beer Sherry Oak Stout","Imperial Stout",1.069,1.012,7.44,4.86,37.22
"Milk Chocolate orange stout","Sweet Stout",1.061,1.019,5.42,29.59,37.99
"Rich N Smooth Stout","Foreign Extra Stout",1.081,1.023,7.59,21.23,29.96
"Rogue Chocolate Stout","Imperial Stout",1.063,1.013,6.53,51.44,25.08
"L'amour","Imperial Stout",1.081,1.013,8.89,79.94,50
"Awesome Recipe","Russian Imperial Stout",1.133,1.049,11.03,60.28,45.21
"Stout #01","Dry Stout",15.0479,6.16653,4.85,39.85,50
"Kate the great clone 2","Russian Imperial Stout",1.107,1.026,10.62,68,35.51
"Warlock imperial pumpkin Stout clone","Imperial Stout",1.101,1.028,9.56,47.77,37.68
"Milk cacao coffee stout","Sweet Stout",1.066,1.017,6.37,43.14,38.1
"N¯gne ÿ ISH IMPSTOUT","Imperial Stout",1.087,1.02,8.87,104.69,50
"Russian Imperial Stout","Russian Imperial Stout",1.092,1.022,9.15,72.65,42.82
"Untitled Coffee Stout","Dry Stout",1.054,1.015,5.17,33.93,50
"MW Modified Oatmeal Stout","Dry Stout",1.061,1.015,6.01,21.67,27.37
"Major Dickason","Imperial Stout",1.078,1.016,8.13,65.91,50
"Dry Irish Stout","Irish Stout",1.047,1.013,4.44,25.08,39.21
"My Worst Fear #1","Russian Imperial Stout",1.093,1.026,8.73,70.66,50
"Awesome Recipe","Dry Stout",1.065,1.015,6.51,55.96,45.48
"Stout","Irish Stout",1.049,1.011,4.9,37.92,37.38
"Elk Hunt Milk Stout","Sweet Stout",1.079,1.027,6.89,31.41,38.8
"What Was I Laughing At Now?","Irish Stout",1.041,1.009,4.15,17.26,36.07
"DLFG Stout","Russian Imperial Stout",1.082,1.023,7.73,60.11,35.98
"Big Fat Russian Imp. Stout","Russian Imperial Stout",1.089,1.021,8.86,57.19,39.74
"Milk stout","Dry Stout",1.049,1.018,4.04,12.41,27.76
"IMPERIAL STOUT CREAM CACAO","Russian Imperial Stout",1.029,1.007,2.88,60.19,40.45
"No. 29 Anniversary Coffee Stout","Russian Imperial Stout",1.089,1.018,9.3,62.97,43.52
"Winter Cherry Stout I","Sweet Stout",1.066,1.01,7.28,39.87,30.41
"Russian pirate buzz","Imperial Stout",1.104,1.021,10.84,0,50
"Brezhnev","Russian Imperial Stout",1.065,1.012,6.93,72.77,50
"Imperial Stout","Imperial Stout",1.086,1.022,8.48,69.67,50
"First Stout","Dry Stout",1.048,1.012,4.83,38.6,42.74
"(Isabel) Catherine the Great","Imperial Stout",1.102,1.023,10.46,58.73,50
"Old World Russian Imperial Stout","Russian Imperial Stout",1.09,1.023,8.84,74.79,40.24
"Bomb!","Russian Imperial Stout",1.132,1.033,12.95,80.6,50
"Milk Maid Stout","Sweet Stout",1.049,1.016,4.37,38.74,33.24
"Russian Imperial Stout - Barrel Project","Russian Imperial Stout",1.101,1.019,10.76,68.12,40.59
"Moo Chocolate Milk Stout","Sweet Stout",1.066,1.018,6.3,29.34,50
"Dry Low Alc Stout","Dry Stout",1.036,1.009,3.51,25.28,33.84
"Lake view quad","Russian Imperial Stout",1.117,1.032,11.07,29.3,25.96
"1450 Courage RIP","Imperial Stout",1.101,1.02,10.61,50,45.36
"Berry Milk Stout","Sweet Stout",1.096,1.04,7.47,77.53,50
"Chocolate Milk Stout","Sweet Stout",1.052,1.019,4.3,25.4,28.37
"Coconut Milk Stout","Sweet Stout",1.048,1.011,4.79,32.04,35.89
"Sweet Stout AGK","Sweet Stout",1.054,1.018,4.76,25.04,50
"Bo'Ness  Mk.IV","Foreign Extra Stout",1.064,1.021,5.59,46.31,42.69
"Goliat","Russian Imperial Stout",1.105,1.024,10.63,98.33,50
"Stout end war","Dry Stout",1.059,1.013,5.96,20.4,39.21
"Cafe au Lait December 2016  Stout","Sweet Stout",1.052,1.017,4.58,31.04,39.8
"Cigarettes and Chocolate Milk","Sweet Stout",1.055,1.016,5.17,18.78,50
"Chocolate Milk Stout","Sweet Stout",1.076,1.023,6.89,30.62,37.11
"Black Cat Bone","Foreign Extra Stout",1.059,1.016,5.58,31.07,35.52
"Imperial Stout","Imperial Stout",1.098,1.024,9.65,93.96,47.81
"Bald Hen Porter II","Foreign Extra Stout",1.051,1.009,5.47,84.04,44.55
"Dirty dozen","Russian Imperial Stout",1.091,1.028,8.25,89.68,50
"Sorghum Dry Stout","Dry Stout",1.045,1.011,4.4,43.22,34.24
"Big Honkin Dark Beer","Russian Imperial Stout",1.08,1.015,8.51,55,29.71
"Stout N' About","Irish Stout",1.044,1.011,4.45,38.25,39.77
"Sage Stout","Sweet Stout",1.076,1.024,6.84,36.06,40.8
"Chockolate milk stout","Sweet Stout",1.056,1.016,5.21,28.14,41.35
"TEN FIDY","Imperial Stout",1.102,1.021,10.63,89.99,50
"Svart","Imperial Stout",1.087,1.017,9.16,0,36.68
"20C1: Imperial Stout #1","Imperial Stout",1.109,1.024,11.15,106.54,36.86
"Jackie O wallnut stout","Imperial Stout",1.083,1.018,8.6,53.98,50
"Coffee stout recipe 8-26-16","Foreign Extra Stout",1.06,1.018,5.54,58.31,35.15
"House stout # 1 (NB)","Dry Stout",1.041,1.01,3.99,54.56,36.3
"Russian Imperial Stout","Imperial Stout",1.105,1.03,9.82,82.73,50
"Darkale","Sweet Stout",1.043,1.013,3.99,101.37,50
"Mex style RIS","Imperial Stout",1.091,1.027,8.5,19.3,50
"Irish Stout","Irish Stout",1.055,1.015,5.31,55.23,37.61
"Imperial Stout","Russian Imperial Stout",1.093,1.015,10.24,43.27,48.59
"Mystical  Magical  Munchies","Russian Imperial Stout",1.1,1.039,8.02,71.32,40.62
"Milk Stout","Sweet Stout",1.06,1.02,5.24,43.4,39.5
"Transcendent Ascendant","Russian Imperial Stout",1.099,1.015,10.97,72.38,50
"Prvomajski Blueberry Stout (No13)","Sweet Stout",1.059,1.016,5.59,35.13,34.7
"Matthew's Stout","Dry Stout",1.049,1.011,4.9,42.83,37.43
"Uggs and Yoga Pants","Russian Imperial Stout",1.108,1.031,10.1,29.64,33.78
"Velveteen Caramel","Dry Stout",1.038,1.012,3.49,22.03,42.68
"Russian Imperial Stout 11-12-14","Russian Imperial Stout",1.098,1.034,8.35,98.75,50
"Victory stout version1.1","Foreign Extra Stout",1.072,1.015,7.47,64.47,36.56
"Stout -500L","Dry Stout",1.049,1.011,4.95,35.97,40.31
"NBA Barrel Project #5 RIS (Group B)","Russian Imperial Stout",1.108,1.028,10.43,100.55,50
"Choco Pako","Sweet Stout",1.05,1.012,4.89,44.97,30.15
"ORC","Imperial Stout",1.085,1.02,8.55,71.02,37.1
"Sunbather Stout","Sweet Stout",1.058,1.021,4.79,19.73,39.41
"Beggars Bush Extra Stout","Foreign Extra Stout",1.074,1.018,7.27,65.88,42.35
"OBK Chocolate Milk Stout","Sweet Stout",1.073,1.023,6.54,33.51,50
"Russian IMP Stout","Russian Imperial Stout",1.081,1.02,7.98,93.25,36.34
"#147 - Bruised Trachea","Sweet Stout",1.045,1.018,3.55,22.21,30.81
"Simple Stout #1.2/Wild Dutchman","Dry Stout",1.047,1.016,4.14,37.22,36.12
"Rubenesque New Recipe 7/16","Sweet Stout",1.067,1.022,5.9,19.98,37.67
"Brooklyn Black Oatmeal","Imperial Stout",1.097,1.031,8.68,48.14,50
"Chocolate xxx","Sweet Stout",1.058,1.019,5.17,28.33,45.61
"Snookwicks","Irish Extra Stout",1.07,1.018,6.85,52.51,45.16
"Bean Machine","Russian Imperial Stout",1.113,1.026,11.41,76.97,48.77
"Awesome Recipe","Foreign Extra Stout",1.077,1.019,7.56,0,40
"Milk Stout","Sweet Stout",1.07,1.018,6.85,36.53,26.89
"Irish Stout","Irish Stout",1.042,1.011,4.02,38.47,39.08
"Coffee Stout","Dry Stout",1.042,1.012,3.97,60.92,37.16
"Bill's Sweet Stout","Sweet Stout",1.059,1.015,5.75,35.77,31.44
"Russian Imperial Stout","Russian Imperial Stout",1.141,1.021,15.71,329.01,40.38
"RIS","Russian Imperial Stout",1.128,1.032,12.53,33.53,50
"Dry Irish Stout","Irish Stout",1.047,1.013,4.37,28.33,24.82
"Mikey's milk stout all grain","Sweet Stout",1.062,1.022,5.25,22.67,37.25
"BCBS Clone","Russian Imperial Stout",1.127,1.023,13.73,63.59,50
"Nussdorf's Old Perculier","Sweet Stout",1.038,1.007,4.07,0,25.66
"Milk Thunder","Sweet Stout",1.058,1.017,5.46,21.27,36.39
"S¸leyman Stout try out","Dry Stout",1.07,1.011,7.71,77.31,14.8
"Russian Imperial Stout","Russian Imperial Stout",1.094,1.018,10.03,98.8,50
"Black Dog Stout","Dry Stout",1.054,1.012,5.5,44.8,41.59
"Imperial stout","Russian Imperial Stout",1.082,1.02,8.09,61.92,30.47
"Dead Man Walking - Irish Coffee Stout","Irish Extra Stout",1.067,1.022,6.01,57.83,49.45
"Short and Stout","Dry Stout",1.05,1.013,4.95,26.96,27.88
"Wonka Blood","Sweet Stout",1.06,1.015,6.16,31.16,39.55
"Left Coast Milk Stout","Sweet Stout",1.057,1.017,5.26,26.6,42.6
"Stout (Experiment)","Irish Stout",1.044,1.011,4.41,32.74,37.53
"Cerveza De Malto Seca","Dry Stout",1.041,1.011,3.99,36.48,33.61
"Triple Chocolate Milk Stout","Sweet Stout",1.06,1.015,5.87,27.98,41.9
"A Little Too Imperial Stout","Russian Imperial Stout",1.098,1.026,9.39,48.37,43.49
"Dry Breakfast Stout","Dry Stout",1.047,1.012,4.62,0,49.74
"Belgian Blackberry Stout","Dry Stout",1.078,1.019,7.86,28.81,33.84
"MilkStout","Sweet Stout",24.7257,6.48935,10.33,56.03,36.24
"Sturdy stout #2","Sweet Stout",1.08,1.017,8.29,0,50
"Poltergeist","Sweet Stout",1.059,1.021,4.9,33.57,41.84
"Prince of Darkness","Russian Imperial Stout",1.116,1.034,10.77,125.18,50
"Chocolate Milk","Sweet Stout",1.065,1.02,5.87,32.26,33.58
"Awesome Recipe","Sweet Stout",1.054,1.018,4.85,11.88,25.63
"Blizzard of '17 Stout","Dry Stout",1.042,1.011,3.99,36.94,31.93
"Speicherstout","Foreign Extra Stout",1.058,1.015,5.79,30.85,36.29
"RIS","Russian Imperial Stout",1.111,1.024,11.48,81.48,50
"Ol' Dirty Jesus","Foreign Extra Stout",1.113,1.026,11.37,33.26,32.37
"Chocolate Milk Stout","Sweet Stout",1.066,1.028,4.9,24.45,50
"Dry Stout","Dry Stout",1.05,1.012,4.98,47.07,34.97
"Mounds Stout","Sweet Stout",1.054,1.017,4.8,35.8,34.96
"Wedding Nitro Stout","Irish Stout",1.044,1.012,4.26,37.98,30.68
"Galway Girl Stout","Dry Stout",1.068,1.017,6.69,36.63,39.35
"Shallow Grave Stout","Sweet Stout",1.064,1.016,6.35,0,43.69
"Milk Stout 2","Sweet Stout",1.069,1.018,6.61,23.77,41.63
"No Colours Anymore","Foreign Extra Stout",1.064,1.018,5.97,42.43,42.12
"Supreme Stout","Imperial Stout",1.086,1.02,8.64,49.82,42.28
"Kbs (6gallon)","Russian Imperial Stout",1.107,1.029,10.22,81.2,50
"Willy Wonka Expresso","Foreign Extra Stout",1.075,1.017,7.55,53.55,42.77
"Minty Stouty","Irish Extra Stout",1.066,1.014,6.75,34.46,35.03
"Irish Extra Stout","Dry Stout",1.059,1.015,5.83,38.01,44.27
"Symbionese Liberation Stout 16","Foreign Extra Stout",1.078,1.019,7.67,41.93,49.8
"Konrads Staute","Dry Stout",1.059,1.015,5.69,32.09,39.04
"Brotherhood RIS","Russian Imperial Stout",1.104,1.033,9.33,146.75,50
"Staut","Russian Imperial Stout",1.075,1.017,7.62,63.41,39.15
"John's Gay Recipe Stout","Sweet Stout",1.085,1.027,7.63,58.42,43.98
"Imperial stout","Russian Imperial Stout",1.095,1.023,9.42,101.69,50
"FES","Foreign Extra Stout",1.072,1.013,7.8,53.7,34.25
"Empirical Stout","Foreign Extra Stout",1.07,1.016,7.08,42.79,30
"Awesome Recipe","Dry Stout",1.096,1.024,9.44,80.05,50
"Unfettered RIS","Imperial Stout",1.091,1.023,8.91,63.58,37.28
"Chocolate Milk Stout","Sweet Stout",1.055,1.02,4.69,32.75,29.06
"##Breakfast_01","Imperial Stout",1.064,1.011,6.98,73.89,50
"Russian Imperial Stout","Foreign Extra Stout",1.088,1.016,9.42,61.42,50
"Irish Dry Stout","Irish Stout",1.042,1.007,4.58,35.26,30.85
"BBQ imperial stout","Russian Imperial Stout",1.092,1.016,9.93,54.94,34.16
"Russell's Stout","Foreign Extra Stout",1.056,1.014,5.51,66.43,32.47
"Stout 2","Sweet Stout",1.052,1.01,5.5,31.06,37.49
"Dry American Stout","Irish Stout",1.056,1.01,6.01,14.48,30.94
"NB Sweet Stout plus 1 lb. DME","Sweet Stout",1.061,1.022,5.1,15.31,35.77
"ORDER THE STOUT","Imperial Stout",1.096,1.018,10.25,75.98,33.67
"Mint Stout","Foreign Extra Stout",13.4468,2.53497,5.85,0,50
"All-Out Stout","Sweet Stout",1.065,1.021,5.72,30.74,37.95
"First Gold Stout Porter","Foreign Extra Stout",1.067,1.017,6.61,56.07,39.11
"Black Beard","Dry Stout",1.051,1.013,5.01,44.44,24.44
"StÊvt","Sweet Stout",1.058,1.014,5.72,31.31,37.18
"Little Farms Dry Stout","Sweet Stout",1.063,1.017,6.01,32.53,44.29
"Experimental stout","Irish Stout",1.042,1.011,4.03,29.38,35.06
"Nillacious Stout","Irish Stout",1.054,1.014,5.13,38.33,50
"Mean Black Spider","Foreign Extra Stout",1.06,1.015,5.85,3.84,46.53
"Misspent Youth mod","Foreign Extra Stout",1.075,1.021,7.06,52.84,37.79
"Imperial Stout","Russian Imperial Stout",1.086,1.027,7.75,90.93,50
"St. Paddy's Stout","Irish Stout",1.061,1.015,6.07,41.12,27.2
"Saison","Tropical Stout",1.06,1.013,6.11,56.05,11.13
"JuleAle","Sweet Stout",1.07,1.012,7.56,39.42,39.24
"BLACK LIST","Dry Stout",1.047,1.012,4.58,38.05,37.59
"Chocolate stout","Foreign Extra Stout",1.064,1.017,6.29,41.7,41.41
"Black No. 1","Foreign Extra Stout",1.053,1.011,5.55,38.61,37.3
"After Midnight","Foreign Extra Stout",1.084,1.023,7.99,67.86,39.56
"Founders Kentucky Breakfast Stout","Imperial Stout",1.094,1.025,9.12,76.05,50
"Foreign Extra Stout - Base","Foreign Extra Stout",1.074,1.021,6.99,83.27,42.63
"Stouthpark","Dry Stout",1.044,1.01,4.42,34.03,36.24
"Irish Dry Stout","Irish Stout",1.036,1.007,3.81,35.86,30.67
"Imperial Stout","Russian Imperial Stout",1.104,1.024,10.54,68.87,50
"S.O.S. Ale - Imp Stout","Imperial Stout",1.085,1.018,8.76,70.21,33.56
"Midtbrygg Dry Stout","Dry Stout",1.046,1.011,4.56,32.31,32.55
"Mad Boris Russian Imperial Stout","Imperial Stout",1.093,1.019,9.71,77.9,38
"Choconilla Twist Stout","Sweet Stout",1.055,1.017,4.99,40.28,28.32
"Brewdog Black Tokyo Horizon","Imperial Stout",1.159,1.028,17.24,74.34,50
"Imperial Coffee Stout","Russian Imperial Stout",1.09,1.03,7.86,47.37,50
"Svart havremjˆlk","Sweet Stout",1.052,1.015,4.84,55.81,35.99
"Big Porter","Imperial Stout",1.078,1.018,7.93,57.14,50
"Go-Cart Track Stout","Russian Imperial Stout",1.087,1.017,9.15,59.88,42.98
"Breakfast Club","Foreign Extra Stout",1.071,1.018,7.02,39.87,37.28
"CCB - Chocolate Pecan Peanut Stout","Imperial Stout",1.121,1.032,11.64,55.86,38.9
"Chocolate Porter","Sweet Stout",1.055,1.013,5.42,40.74,32.25
"Stout","Dry Stout",1.062,1.012,6.5,60.25,47.86
"Lewis Foreign Extra Stout","Foreign Extra Stout",1.078,1.018,7.79,60.31,49.24
"Chocolate Mint Milk Stout","Sweet Stout",1.031,1.005,3.35,36.04,38.91
"Squeamish Irish Stout","Dry Stout",1.044,1.011,4.27,43.55,39.34
"Milk Chocolate Raspberry Stout","Imperial Stout",1.08,1.026,7.07,35.81,41.87
"Tom & Daniel Lockwood's Imperial-1","Irish Stout",1.107,1.027,10.54,122.29,50
"Midnight Ryed","Irish Stout",1.041,1.008,4.37,32.65,36.15
"Imperial Stout","Imperial Stout",1.098,1.018,10.54,60.03,39.43
"Salty's Vanilla Chip","Sweet Stout",1.06,1.018,5.39,32.68,30.01
"Cherry Tree Stout","Sweet Stout",1.068,1.019,6.43,30.77,31.5
"Stigfinnarens Promenad","Sweet Stout",1.057,1.014,5.72,23.35,39.84
"Imperial Wheat Stout","Imperial Stout",1.086,1.017,9.07,63.85,46.66
"Springstout","Irish Extra Stout",1.059,1.015,5.79,36.1,30.94
"IRS","Russian Imperial Stout",1.123,1.044,10.37,26.52,50
"Fairfield Foreign Stout","Foreign Extra Stout",1.058,1.013,5.86,62.65,39.9
"KBS #2","Russian Imperial Stout",1.109,1.031,10.24,80.94,40
"Ris for bottling","Imperial Stout",1.117,1.029,11.53,0,49.49
"Cream Catcher","Sweet Stout",1.059,1.019,5.3,21.25,38.92
"Breakfast Stout","Sweet Stout",1.066,1.025,5.4,32.02,31.33
"Dry stout","Irish Stout",1.05,1.009,5.36,42.01,39.31
"Slapdash Pumpkin Stout","Imperial Stout",1.106,1.029,10.09,131.65,30.4
"Yes Have Some v2","Imperial Stout",1.144,1.021,16.08,84.63,50
"Breakfast Stout","Imperial Stout",1.086,1.023,8.34,34.4,45.48
"Ashleigh's Knock You on Your Ass","Russian Imperial Stout",1.103,1.025,10.32,90.07,43.77
"Roggestout","Dry Stout",1.047,1.009,5.1,47.73,42.71
"Anders Foreign Extra Stout","Foreign Extra Stout",1.083,1.021,8.2,68.22,40.84
"170110","Sweet Stout",1.018,1.005,1.8,0,2.41
"Colonel Fuzzywuddles' Marshmallow-Chocolate ...","Sweet Stout",1.065,1.025,5.31,52.77,38.6
